x,y,ms
315.708149771,237.531274737,119859.712337
312.04094774,254.961082254,118724.261242
329.129652783,260.772068533,117230.27153
352.497658006,242.913678141,122789.34732
313.411196444,212.073708609,120453.5692
339.707905229,230.062175275,120338.856432
327.341722399,248.302107538,117589.612103
360.035789626,226.093464559,120226.856194
342.527097161,232.841779287,120764.056463
336.528452665,238.604754148,120331.500122
320.385390744,197.940977297,120126.681055
337.595133404,251.626919933,121268.47848
346.038894666,222.527688989,117611.938807
345.021345813,248.547692041,116611.456787
342.144981019,222.253784383,118489.556797
329.399950199,244.230808136,119236.092502
349.991847104,230.50342006,120057.588758
333.23202609,221.084120014,120131.536065
343.75687355,248.69838524,117636.187041
293.38893627,242.554014061,119877.582331
314.925253627,243.01629176,119918.896069
315.061013745,251.63629845,119940.320262
344.690009941,242.236665698,119124.942976
345.502101462,242.764731619,118838.269335
335.053286873,232.236289809,121385.777127
307.595053256,214.665442603,117484.346667
349.375487679,242.727450307,120883.624319
331.716190511,237.755017174,119218.379851
333.608692647,246.309871661,122268.054104
338.859671661,244.164594682,116549.621988
324.962657056,240.691845856,121205.597691
372.731337469,224.270946616,121358.416568
341.700036322,257.190943664,121273.393075
339.365270905,234.982214388,118103.750171
324.947817612,232.517632208,120541.914929
328.270853877,229.017481616,118846.20321
314.156009473,222.656492243,119621.098381
328.676915989,249.5817391,120400.219075
329.399155683,209.153292898,120316.954278
347.195399308,247.592990529,122507.79418
324.279814821,245.040256665,119434.840434
337.026252548,249.076979631,118681.596945
347.743052664,271.657937727,120201.433377
305.306236583,244.993348615,119202.60918
343.31090413,273.209873482,122048.226795
320.109565191,268.101611088,120099.99358
343.073824137,237.619203087,119662.26163
333.697758457,238.370081593,120047.429114
324.487783166,240.049497112,119674.774433
303.150874906,229.659300768,122523.443635
326.437937387,228.401212696,119940.316376
316.947564396,231.140693568,122905.325283
321.833919506,249.068447282,120415.915196
316.547286499,224.380278589,117774.941241
319.458285191,254.979045876,121383.155241
314.920265448,236.427571155,119641.639773
338.245826161,234.446392637,118533.336295
323.361822318,235.971775066,122408.008377
342.226097539,247.934459803,118725.651583
328.573009989,264.81896102,121295.474179
341.495936973,230.627443274,120634.946986
332.326815657,256.723522645,118694.821835
316.000460341,228.809358743,120441.134596
343.848656771,223.678763883,117900.401284
321.857210272,266.285326962,123039.889813
311.987512041,266.631188382,121106.413285
322.671525041,237.418216371,120372.182958
322.096363675,249.296324994,119315.925577
320.993595275,225.017519501,121190.184635
335.371654853,252.009306175,119206.647762
352.437922184,247.861842422,121295.488875
319.56584099,259.967849425,118711.825371
328.468249009,252.852826273,116003.589387
332.691738101,225.359935347,115658.10289
331.656698417,220.884098909,118704.747504
325.110911895,238.422597374,118114.922823
354.207384864,240.845692644,118743.952137
326.001241811,230.930841882,118015.01137
322.723625394,268.211968184,119752.944646
340.945160262,280.087103235,118862.036934
332.609831932,251.72772385,120685.827217
337.654130984,248.521443608,122893.297543
342.363443488,228.409494152,120013.684851
326.437724553,240.801625902,117715.699039
331.181417067,262.48916786,122394.894593
350.56393917,252.38853878,121720.386372
350.212669582,222.007877977,121381.969419
345.65409962,244.266874649,120716.52225
348.763876666,247.237815421,119926.913872
326.33541145,240.655970043,117615.119283
325.884950132,244.465281181,117967.399366
317.084584471,244.417710357,120837.610929
337.15752171,229.174018892,117888.19817
314.434097928,256.661037015,119159.837971
309.4897812,212.375502431,121628.786434
316.40485309,251.471352327,119468.653853
327.542546356,253.159181465,121159.871775
341.520054416,221.231527855,119928.746767
329.988797324,239.339086779,121949.962753
337.257652767,257.469258857,119364.15483
324.17587556,218.436800374,119496.748505
361.360396987,228.278236638,119497.478039
327.099144297,244.606798098,122264.690581
337.452302713,224.657805753,123284.160161
315.660848582,213.824600838,118357.466793
321.467513106,248.732045197,119021.196012
340.078245308,248.592818271,119801.088419
307.256387692,233.609054099,123477.713689
312.996768128,239.95752098,120300.760858
332.481608218,252.308815224,119569.095148
332.924496407,216.548421239,120961.54488
331.446776211,253.167523262,120358.634437
317.59434921,246.681300418,118350.37993
307.676657825,243.882236633,119294.768382
329.56710636,240.650164068,120106.139174
341.255189879,225.19926736,118441.188263
325.953443515,234.934011002,122856.74719
330.83585488,235.439435689,121394.59177
352.932513253,243.727937122,121424.851208
337.108238141,215.377752183,116466.466263
324.458273383,235.01294436,119276.174951
337.768393332,230.989492005,120384.217372
329.870899784,234.8983729,120237.761454
311.90475523,244.104992634,121639.475942
334.303140296,239.700716716,119483.166811
320.349176672,215.155644564,120851.521219
334.043928872,243.996269847,118099.87827
358.823247211,259.589819294,120037.941
321.40955898,243.539567025,118582.922937
354.705187409,257.964492186,122463.860712
338.929544732,241.150400205,119276.639756
336.989404653,234.851137429,120089.880716
313.663643946,259.63578563,121521.367286
338.255173634,234.022960601,120880.711417
316.404946408,232.34174001,119097.918092
333.070436605,254.574076046,119796.841519
350.871426215,232.918950367,120075.480761
322.335036379,228.646511008,120715.345593
329.568336013,245.60615617,121812.628619
320.003315706,244.753689478,121506.336387
314.425255076,253.885509585,121270.105154
334.130957283,265.941481176,120089.566591
318.16391389,208.417519217,120282.352086
306.125183401,265.697378165,122899.103456
318.285029571,254.810457195,118896.996331
357.325470806,251.820115132,118363.943828
328.203153285,247.13579522,120693.579458
339.732734605,241.388315872,122608.86583
340.566340169,241.879794653,119221.458363
346.952841155,233.327872306,117605.762433
315.364669012,244.195714815,121623.640428
352.498257958,245.591417728,120197.979205
324.604636335,236.806573962,120413.870414
336.316475587,228.342054995,118808.164424
319.307248745,238.535881506,120707.836327
337.479589974,247.245993717,118247.334017
301.808666558,241.121382633,119513.222715
301.498257166,228.034173664,120261.556936
308.523635724,274.223634086,120382.77373
333.392148705,216.217998821,118088.27455
332.36779687,252.886016795,121259.030146
329.446128554,237.220406185,122567.922131
318.407011259,224.626839856,120692.455322
320.081208256,244.472644417,118883.208423
310.264566633,236.273887642,119050.337256
334.467983433,250.725353426,122277.229154
321.322582898,235.580610614,119726.517114
314.228751251,237.450414701,121179.435234
337.575787499,272.632030256,121941.424408
313.077311368,238.958235944,119122.088321
359.951395644,242.887986169,120005.272842
327.63656171,268.808164084,118165.907109
331.618797445,254.999448333,119817.474852
325.526288778,236.929412976,119715.864995
340.205642647,254.111657902,120011.606164
312.406822062,254.679471016,122223.663998
315.386227016,254.912369312,119502.869611
345.250434982,237.231372971,118286.542477
358.369998606,261.544790489,121955.596847
317.788067565,233.955792611,123991.394008
310.00220455,227.825353027,118747.695115
304.195482755,232.826288227,120860.059348
349.839444517,244.55967372,117677.057573
330.802078255,237.368762633,119137.169579
332.802417154,238.052467023,120692.205765
347.059081137,242.720301088,118236.196952
364.87690594,258.168441053,120235.32487
317.381454174,258.889920941,120602.646383
334.885076925,241.495643771,120799.712511
314.156655776,243.646625104,121201.555537
342.540433867,245.466495807,120410.313412
303.961743259,244.856321462,120567.009647
359.202769148,226.907366155,120153.571359
323.693127799,251.835450658,120509.162085
337.222741482,246.29534793,118188.041592
329.465555459,231.10318669,122239.580114
338.120617648,230.753948479,120070.675781
322.520685785,254.442552163,122041.528258
322.334141422,238.134578586,124249.50165
313.89650787,234.148640163,119658.638509
324.019223559,245.122364395,118046.003067
311.699964632,234.322096366,120636.117768
342.782758797,234.273679946,117886.788288
310.528250587,230.299151217,122378.532653
344.42108649,262.792720706,117776.227258
310.250027373,227.258937988,118120.303171
315.242858321,213.437644108,119056.31312
315.158653276,252.273770007,120221.380637
338.058013649,249.726989652,120766.607795
313.523201074,252.432384606,119451.390943
317.064295187,248.456241329,121834.803292
323.506466608,221.585411494,120041.002327
332.330129197,246.494246651,118944.08986
349.954344481,239.895146753,123115.629975
315.139312829,231.428649881,119936.123446
331.876796859,239.925073879,120156.761694
354.39501623,225.465820896,121862.760854
354.30744049,259.698440318,117806.768295
356.75145673,219.056360662,120612.537637
334.866405037,248.648545039,120858.769911
312.539188093,243.308069322,118221.790376
332.427521627,237.16907723,119497.171122
315.740026448,230.494336677,117364.810277
327.253083405,236.550821486,118507.650273
336.977005236,248.561415035,120327.723104
333.173543448,285.923596985,119721.440265
317.212089028,238.548570054,119185.036241
314.714495196,224.482305227,119890.201983
307.022640629,239.173570217,119096.653175
331.428821272,245.756824111,121426.23596
355.638988927,278.827949008,122756.565052
326.002336868,248.362663554,120408.481292
346.494513541,233.121905275,119701.33895
328.379500758,237.84529701,119737.859742
329.610999387,247.545284075,119614.149138
347.870129057,227.648674965,122959.331248
313.179261327,252.655889952,118342.522644
303.13789712,223.902274315,120635.563982
324.775805874,236.544087488,122925.759171
330.609414025,210.92466331,119267.839343
317.339004143,225.954413883,121065.610614
322.114233476,248.574409533,121328.433438
312.087996926,242.482062393,119529.132514
326.454636955,217.329772549,119763.429285
338.413691371,255.686366852,120656.835222
356.654403754,222.973199548,119790.901683
309.34565063,254.638751796,121447.007471
297.069500947,225.679434081,118691.974808
311.56456913,231.672594805,121016.99145
331.523897884,226.443894335,119750.854845
333.30095108,220.584899307,120152.690926
328.444948572,260.865714529,118641.708734
336.208698762,220.11498289,121143.199695
343.176065785,226.079670522,120546.471656
319.982349813,247.908734638,120156.703339
333.097990093,229.273308434,119079.766365
319.525880876,218.312199923,121472.653424
340.128133848,247.029925876,120065.372588
333.332521936,225.214596064,119885.1114
312.938815371,239.880990544,120416.689469
320.633188486,237.117987306,119110.194152
305.738025867,264.168009257,120150.303915
343.256027279,268.618840145,121004.855352
327.952934363,229.377957953,118265.59375
330.127042708,235.011465294,121830.850825
343.876273215,256.673104751,120144.251399
331.908171654,248.900828219,119676.488415
343.643289415,254.295858205,120041.983298
331.873098652,241.384251841,119437.516727
334.020068355,253.208984793,119407.146918
341.154376708,236.061439929,119832.429962
334.283647709,222.231904377,119530.215066
324.162583224,277.182884074,121951.95318
319.76967328,250.347438418,119165.908475
315.119002923,215.095957968,120508.209677
333.078409993,244.180032929,120094.185191
316.502018485,235.790759703,119969.653975
351.532048808,258.999152167,121325.450524
292.256900089,254.316063921,117938.882742
329.111179233,252.437730992,120581.910008
328.924033163,260.945750768,120980.004035
328.835452708,240.354069052,119530.619195
335.02206192,244.793555212,121211.675565
340.5151096,254.748023441,119696.964939
318.651309598,246.351630334,119769.823307
352.227444596,229.235107224,117563.272958
320.29823522,218.224209444,121357.34304
330.456499434,236.950497648,117862.23949
327.275773246,233.96599662,120810.106616
343.666017933,252.364380376,118549.191137
349.070791484,249.44673433,120762.707969
326.122933448,255.763275757,117752.410854
333.691407948,247.422542417,117819.550011
324.487198582,256.37452106,120043.853577
366.711976483,237.998413409,120644.840106
316.916154331,237.794228457,118583.538074
312.005189759,239.924252549,120374.867025
327.230983905,231.080084946,121040.67148
343.082246532,245.410049196,119260.363164
340.899931474,251.847635574,118046.00254
321.164860163,235.375089936,119486.028609
332.632017026,248.480001609,121277.674759
322.912064986,238.915062786,119290.522121
323.881974223,252.782897545,122062.063444
319.450374101,243.90876267,120311.694343
367.286802122,225.338749494,118601.409175
344.39899136,261.167214041,118256.207749
340.063580421,248.795666046,117560.199939
295.103562539,229.381509295,120821.421911
296.62460389,240.579033885,120662.860443
314.114454196,255.032145506,119766.027299
324.202770593,258.370372979,119734.93498
319.388463329,230.10603384,118979.480857
348.980027097,230.449848447,118177.409396
344.781632125,229.701650291,119699.246265
335.881070617,231.666634835,117636.660946
326.332532647,254.822459151,120376.5116
345.169852474,239.669827492,120953.14247
332.014180728,248.336969764,121825.478475
347.090242155,251.638283331,119602.888777
311.776159835,244.220620648,122370.397222
318.960358041,253.830012172,120672.820577
315.872101869,208.056271943,121280.3216
331.878475742,259.715559602,118370.985014
303.91684967,233.636707588,119781.785083
346.505644981,257.873387678,121002.036457
323.232483579,238.465224316,119685.059429
339.021526314,237.555206784,119590.886635
348.411003716,263.617200674,118518.585145
345.171880275,252.092699893,120159.976763
351.757548198,272.226175103,121049.307354
334.805490566,235.977771998,119370.697413
324.181960801,249.328043706,119307.545764
327.340025121,221.542016933,119575.839047
335.719405521,251.961639831,119074.666463
336.595412474,238.284523226,120272.348064
311.491250467,257.878586003,120490.703083
318.990212901,258.513898548,118756.727168
314.918846305,218.190348817,117905.887606
330.878364586,250.892526882,121910.739267
315.944158638,230.005948648,118312.903978
336.074372001,212.413007541,118698.897083
317.679561068,204.644197977,118721.661757
331.159050595,247.833563211,119058.977166
358.149876815,223.7702439,117773.381217
291.111374602,236.509761423,121567.367163
344.028806902,228.263392939,120012.353356
340.989933254,246.708355234,119207.602564
306.294108511,246.293420716,121693.348277
343.946446187,240.363985573,116853.8447
375.680905849,234.060063412,119891.336217
327.458760027,223.272729456,121637.566982
323.933695986,218.625458813,119709.943836
324.718563274,229.499646215,120394.266325
333.641117628,236.794386007,119369.658838
317.15542567,219.27475346,120919.020344
319.325097621,215.013977971,119042.016005
326.492420092,229.323869508,117430.967694
345.402964472,248.639998426,118842.199034
335.993102003,250.517103777,120854.654129
322.612114367,243.967648565,121087.218338
322.101130142,263.758135017,119107.971619
325.777617349,237.126373867,117069.853355
330.015291473,235.772850485,118431.187596
337.527453343,224.609438487,121745.283622
311.714509978,225.271638234,120380.463379
327.980697414,237.690690106,121427.484193
330.801620162,257.850708014,119793.784418
328.49335481,252.754038109,121116.427442
322.296154742,233.248682059,121469.240096
312.705411203,247.844313667,117803.350823
327.196432683,222.351601021,117882.466182
363.305968443,265.463609872,121695.573947
342.906668054,244.605949468,119108.499782
329.884189239,252.118215995,118001.829044
352.490059498,224.235636193,120062.167305
314.91323719,224.556929863,119896.474988
350.026650909,224.68569805,119728.921448
341.017498458,240.21884031,120049.211924
325.758908988,231.816496184,120518.577574
311.582877875,230.655378415,120513.675947
337.118585207,242.659509953,120838.145732
333.727916653,213.434266306,118611.89415
351.587720346,255.49038379,117727.411135
331.137110076,222.881577171,119494.771544
369.007219065,228.357572225,120643.030076
343.008158577,226.767726607,119939.871544
303.249699774,248.040226133,119524.608248
328.173377835,266.523570626,117240.915904
335.092440733,226.925841059,117734.398083
343.126892359,252.691021395,119124.632079
321.229695742,230.188824327,122392.766227
352.879454046,215.319957531,120118.159601
324.356868304,263.325303691,119346.446065
340.437689583,240.931297854,119509.890019
306.720831733,217.746032895,120432.761471
353.096912856,239.33380228,120642.206228
317.267258746,238.954691186,120787.746846
343.821628613,230.918085138,117509.795435
353.706444517,262.646359433,117569.005205
356.030397308,240.599800396,120246.041946
360.338712971,258.019620945,121405.210589
326.967814451,273.777044648,120109.455562
333.651105271,255.625608841,121239.003251
326.940974282,244.84651101,119823.827722
305.314160847,266.273742103,119340.139343
340.518146147,229.700704321,116270.968715
316.160247416,231.892219679,120318.430539
329.294622328,222.895533871,121342.783973
316.290371384,247.359871692,119478.860527
295.929432985,225.049930483,118436.520765
334.288318196,233.670508146,117589.206479
335.952035384,222.124597026,119271.919294
331.513956158,241.424802546,121106.453177
310.873192413,228.679415209,119430.455145
332.654042784,244.237039617,120176.223301
336.856648485,242.656015901,120110.533127
345.50147099,235.090236182,119408.426823
349.414091998,240.906466133,120444.643238
311.385567517,239.415694623,121454.363722
340.008932883,256.45535799,117987.993611
318.072456078,246.169596507,119748.492321
342.854096941,240.970123941,121184.198424
342.694368937,257.50163734,121092.971108
341.581599161,242.367621554,118920.216521
329.850605674,256.464154951,120892.080359
337.314764866,228.629064875,122393.616343
357.213740285,220.872509602,118120.885695
349.799502725,253.952762545,119728.754464
334.929232367,220.106164466,120131.691442
312.189374784,235.413250207,119367.706319
320.962486109,230.169172003,121385.597303
349.945349827,242.417535682,119554.830049
299.682204948,244.905168483,118319.12044
355.262028524,233.117301749,119588.10806
333.748015778,221.04680279,120161.78928
341.255250399,197.893003881,119015.105301
331.468373346,253.492948545,119461.08842
312.28323613,257.418720225,120948.96049
322.002145047,250.022803363,120080.093461
308.988181555,260.451683134,119385.060426
335.032568049,235.880330188,119368.350343
339.755249525,242.171282759,115195.948884
322.832010971,252.455905202,120661.527068
314.934913413,239.227104851,120611.665181
310.269211823,223.209022073,119880.527459
319.739585822,232.315757842,120209.238012
334.121926402,200.267756355,116379.935068
331.013604572,247.84085604,118826.854378
334.106642011,227.852772371,122335.852508
337.02227134,260.954844578,121351.731951
307.415060556,232.118646789,120113.683182
336.585053631,258.934123571,121467.860729
327.761925,246.420508034,117977.55236
325.367931965,237.212208329,122375.36734
309.107791313,245.146124759,119129.756659
320.428187308,249.388936041,119692.439746
318.567081809,254.588515813,119123.221598
328.021625289,256.394715538,121981.89378
331.554129467,246.259571006,120328.84806
334.270863985,222.577343532,118824.428663
350.904507964,233.837649309,120685.724324
330.028070847,256.381439932,118709.285007
306.783967944,256.487176568,121272.876146
353.080044846,219.907926702,120910.968878
336.330255234,212.194225078,119996.953236
318.393799291,243.286137749,118460.751812
321.598065664,237.270368784,119927.808601
347.785004708,249.401555894,120552.387301
353.911315847,257.431382594,117407.62973
325.908740627,239.539153365,120835.5102
329.588781839,251.837039028,119547.899388
336.645710453,257.55693004,121355.547492
325.116417533,226.285621506,117307.656629
313.450513682,238.340132168,119252.620963
331.541733705,237.598590103,117122.186024
332.957221574,218.933031523,120508.268146
310.879091639,238.795452131,123508.55584
322.411089239,230.485728036,119033.703022
317.256089132,243.545084359,122340.776635
345.775476365,264.742806007,119288.737056
291.503374955,258.411998742,119891.357519
342.96072204,237.017497313,120205.798341
334.992606855,253.716262097,120835.855055
343.549118342,259.281970156,120090.607917
325.344334691,244.185810429,118917.411126
338.414547317,216.681382736,120957.476308
343.3268942,243.340127826,120106.640646
351.72040983,223.281759589,120192.998637
352.9645744,216.40487373,118835.027797
324.608130862,230.848170882,118229.430458
319.941364897,263.688535661,119547.705726
315.922873842,252.690913206,121150.943839
321.112213232,252.614725524,119669.869295
333.032990384,251.399743154,121419.7905
323.116850087,250.324175923,119020.331795
336.91368858,223.720874566,121208.371242
337.956800075,246.917692932,119513.410614
337.666034972,228.516627794,121621.846679
341.675937731,245.364426101,120455.922694
336.237082105,256.295179251,120883.616475
340.804631668,227.816332657,121091.801339
324.077720379,231.91822414,120090.108468
314.401515867,273.797849031,121167.373963
327.625484291,236.266236829,118484.93519
331.187528844,249.529920094,117085.034602
331.993543325,265.649997682,120352.03363
295.14733224,231.486300074,118776.899333
335.002328722,255.638003127,118671.734714
326.951965282,247.890102135,118777.940756
350.326840187,242.768323769,120697.790971
335.018729081,227.961501259,120838.23152
340.465244871,246.067180768,117793.933778
336.084420079,232.784724981,121831.851996
321.130301171,246.77273134,120115.339025
348.187568523,268.187545146,121643.694997
342.212979277,253.325218739,116496.36946
327.477248408,235.088315315,121083.319153
346.859875332,238.469896584,119808.52318
333.577429266,242.182950404,118481.632291
348.716465861,221.405476905,121691.146751
299.039660156,246.911528543,119615.681317
332.992449848,227.924740091,121114.289626
340.686963104,251.755158023,120423.841464
336.187410824,246.358118796,122248.871516
337.459256769,257.164570048,120160.194404
339.651373066,260.973289121,121068.61597
306.501423093,259.411532566,118813.067783
313.680934626,248.917268401,119490.973625
325.79587848,233.483623857,119447.850049
340.391558575,219.531890343,118993.153879
332.527499873,227.362474102,119475.402469
331.995828249,255.654461179,119477.788341
329.866769348,237.268640029,120676.825817
328.914842039,255.092043051,122154.099514
321.303581726,231.029784966,118696.296985
379.146161989,221.661522074,118319.1737
358.628806691,212.779917795,119776.375709
299.008586204,240.808916599,119108.216495
327.486094086,233.891962213,120583.645607
319.608476546,216.850529545,117186.095376
332.961583804,229.487733843,120077.31904
322.787421311,268.089808953,119996.061922
303.417241243,238.313642037,116999.243536
336.444938318,241.409184387,118581.522139
321.953328373,228.804222666,119058.126759
323.617640603,240.033206591,119107.126864
319.345807346,241.468084616,123679.442847
321.696934244,236.897277505,119047.907367
315.818462994,246.887218721,118136.682189
336.174666054,237.913191715,119828.911206
336.68431198,233.745004018,119436.310206
326.52801519,240.629344263,119381.549454
330.23595738,203.067309625,117743.269368
349.424905706,210.799463132,119499.303723
333.082759102,231.723313273,118144.415357
312.856502921,245.143201007,121582.759179
325.464142568,256.994288319,120325.854119
334.379856562,250.866529476,124143.675593
316.435856508,243.078071922,118093.837108
331.985973884,215.930583816,121314.636313
327.628985786,248.116731174,118144.351533
320.775582476,239.742929495,120106.740752
330.10731789,230.349037275,119772.8072
311.932735173,251.694071329,125269.013355
308.835210835,218.273313317,122322.571886
373.121612951,257.743674372,119697.066187
347.429071258,237.515653493,122950.022859
317.152072757,230.304486512,121551.571169
326.924059973,220.712785669,120048.879454
342.233139851,221.310880372,120413.995199
302.361725521,246.170266802,120066.429151
294.169367209,236.930647944,119063.973152
324.268527601,229.653085368,121680.239825
335.685586245,248.203056271,121876.948852
340.527749193,235.2906308,121122.431988
321.381382589,233.230933381,118217.244655
330.965465622,267.239955984,123103.254609
309.694246102,218.369801722,119857.938219
329.547342808,245.39590583,117660.429172
323.291723533,221.93676411,122795.039152
319.164099212,261.313775732,119087.81163
306.53639628,249.400985324,121475.949526
342.63012431,237.418331099,120687.424448
330.203656503,250.822673834,122429.910199
324.937093639,231.409522976,119125.455792
333.760022847,243.665134003,121572.881111
336.440567893,218.128316707,118495.587972
349.682374334,248.232862684,120433.846779
335.725547076,249.132248437,123037.865008
319.408261029,220.726245043,117133.11693
325.817811315,264.378674096,122187.413522
346.110099265,248.090035929,120097.314727
317.136666471,219.279484139,117216.116691
335.154967081,238.654823413,116378.409436
324.767054357,238.687926839,118442.869332
336.24332912,212.637919467,121983.628004
326.116085273,244.89944304,119659.394406
327.737534234,243.149908644,118608.137212
321.579556157,251.91052122,119520.860084
320.64928177,241.044822087,118039.824663
333.685645746,216.711578966,122093.506937
344.730789475,234.125218082,118182.107996
341.80384778,229.014897203,118955.387748
342.745234915,216.63740838,119335.161664
329.039895228,228.143959335,121591.813524
323.470622442,241.719481673,118818.835816
346.872481099,233.098413162,119056.043916
317.738329781,248.005230617,121834.670319
333.527928988,235.327823828,118499.312344
337.639956724,253.301648768,120097.813735
326.045699042,242.227117834,120723.454417
350.665732839,256.38474611,116942.01376
335.966273281,224.142603606,118519.916601
299.857729209,227.33997809,119503.498512
330.620035636,250.29744809,119684.320437
347.826257799,257.682220748,117553.140989
320.669933596,230.596607144,120426.88027
343.807299107,208.749802592,117668.279395
328.575988173,235.450436335,123100.429179
342.314861224,222.496060463,119618.473539
330.918614624,237.809996319,118471.541257
329.218245909,233.210540051,120826.805205
334.077751873,235.806170267,118252.323884
321.801564612,230.595170646,120277.347063
333.907213758,250.11367589,118382.639056
325.767126194,224.845249648,121881.642982
347.397041881,236.431799467,118760.401235
334.84732815,224.906628663,120237.212537
337.290198155,253.227914405,122127.923429
332.352641673,253.669559531,119326.403074
340.686786053,252.150875825,122695.77385
335.803375581,237.377411888,120421.601244
326.947193184,239.785004891,120945.766863
355.942869823,246.552312437,117867.024641
341.979485418,264.835712358,122281.435661
312.571623858,255.264853829,120709.540529
336.057683369,243.589235589,120734.984087
330.334307377,260.605286782,119506.374515
308.178203741,236.161001453,119490.298075
296.068976507,244.963060761,120886.458261
337.37287772,259.775855971,119496.527758
336.328368405,247.538167169,117854.297783
291.724659915,229.815310898,119611.85232
322.901111067,236.976058099,121551.202438
299.617634646,217.180586361,120106.223136
325.51615758,213.332320448,118733.905944
321.227479066,237.981382286,120671.000663
317.728067462,259.149979764,119738.479947
319.42419362,222.15039113,120702.347543
343.406475391,224.806420273,118730.582231
314.136971396,235.857005546,116605.228519
333.544023844,239.860654116,119209.443901
344.325182672,232.43614376,120998.191453
321.001963187,252.83240717,117801.524988
333.314401557,244.223907963,118241.89258
320.67771051,237.936810421,122238.173678
335.462627896,231.297327591,118835.708174
342.381409253,246.464661849,116964.900838
321.690541499,232.99046212,119109.401196
304.954968854,250.720189624,121532.493026
341.140341663,257.557980008,120989.662786
333.745926287,243.612271213,122424.328314
338.012800829,243.240172544,118981.263757
327.606101424,253.618535715,120943.141494
317.873685891,247.206344614,121693.587069
300.355323138,257.217984281,120620.31436
343.625586372,237.264746985,115109.243457
312.624348656,252.55982516,121113.848657
365.082488022,236.660633799,119874.833042
335.223715533,257.127754551,120379.679412
314.444605953,221.220066786,122489.447426
321.925219618,267.867327269,116803.548618
338.144317676,252.524026246,121102.089824
328.277432538,245.500648712,124052.820604
318.448308995,225.725236442,121608.532109
361.001739459,235.382245228,121015.607885
329.372505298,247.245546693,120802.651306
343.947416013,236.762025622,121937.401915
340.078764555,258.45786759,117828.429733
317.984394869,263.39752636,119014.659044
306.903296564,233.819806548,118621.623806
345.524234307,226.351977998,120886.034172
321.84337748,220.173929779,117862.544913
326.800596807,226.049840379,116711.859626
340.310301688,249.710968241,121236.977736
312.597157366,227.834497373,118864.895513
352.728028203,240.218329965,120569.470808
321.002274967,225.782953263,120471.036593
327.591379216,236.810722028,121786.798627
329.326256531,223.599400328,121760.893341
316.243764714,242.574536506,121255.472624
301.260069674,265.882235802,121210.554093
321.635704729,235.741064774,120552.418573
353.016739811,224.047245495,118346.441248
309.704951197,239.133835017,120745.458055
337.92417991,232.79832933,120364.646679
322.467407496,247.894827901,122228.007071
333.408276106,257.491143131,120147.171102
334.037299288,260.032783782,120913.985782
321.341020692,208.232482393,120536.91487
318.241729541,261.846503003,120696.294247
295.626673168,232.452826568,120631.13367
321.589444409,245.687559673,119110.743498
327.566489578,246.170425638,119409.713771
348.231624372,230.480548314,117014.469884
330.009573971,225.806625768,120902.26589
322.668330217,225.971993885,120395.301228
343.695583747,226.244060971,119629.903763
297.606231223,237.870538253,119459.817989
318.504112224,249.779712356,121945.703834
331.192186353,254.277551238,121351.405699
340.319285041,251.93753779,121872.220582
318.424556948,231.337702819,118418.838204
354.971477479,246.256492725,120723.18069
347.702828954,235.00823387,117758.002362
334.955331202,262.688873622,118795.017733
348.811836745,226.614150319,123311.708488
333.025880347,242.891135127,121013.780729
312.829841779,278.139232932,121380.453278
328.28758977,219.541423457,119477.836607
358.471922405,231.553715588,119641.365857
337.19020002,231.275398526,120369.64373
373.670341553,231.208776342,117401.708806
306.392889731,225.168519808,119513.226192
329.880135376,221.998225233,121074.612249
339.264537753,257.694060045,120968.461097
303.738233282,222.871949166,120966.337963
353.482616337,235.24220701,120201.490968
341.680389632,249.104014193,119381.882786
338.525956005,223.002876055,121579.202656
336.103320403,250.298188688,117151.099553
336.89763954,245.728837999,118609.806191
352.65812892,231.750986968,122674.948376
314.546072892,238.075866236,119839.436168
319.488390739,266.747599782,119594.579944
323.578668186,229.052514355,118686.933879
310.027614908,234.124657097,122981.677487
319.743004347,223.945570828,120716.029603
296.533315652,259.591103143,121157.139065
318.459141836,245.321780247,122084.16016
328.965692764,231.405330532,118539.361594
346.863315149,225.891041351,119517.015737
345.139992205,236.355601362,121536.397102
336.939261207,229.000534553,117833.370908
325.996968942,230.822682795,120002.826949
348.423304819,234.41926417,119804.15196
341.495467429,248.185838596,119548.410616
322.975065197,244.326294426,120173.101093
366.32963715,259.755847766,120057.101772
327.020249306,236.404179282,121063.075352
332.556726062,255.619508558,120396.76005
345.158471322,252.200062742,122780.55947
310.217168563,239.727698866,119046.557233
335.052374804,259.827651191,117717.128145
308.735831584,223.821929416,120854.521986
332.089345993,220.055978681,119237.853518
320.341969542,227.06534369,119904.902014
340.085462662,256.232814728,120482.845336
300.473734587,258.783916028,122709.796342
315.176018376,232.275402237,120576.900109
328.726868177,224.123596389,121428.815865
329.796581032,223.927716264,121834.250896
337.617131931,235.276620873,122269.322458
338.711281214,213.79043314,118978.052588
334.953462522,232.629579329,120637.430911
348.108385961,253.971096529,119463.861489
304.657368991,244.565457509,118631.52131
330.163622401,233.289143972,122301.387739
330.75261275,245.373547405,121888.637025
311.561761225,231.693458445,118534.537121
321.929829928,245.417240491,117795.37715
335.737078016,245.337063307,119129.996523
307.577538179,233.860427538,118224.43088
323.03673138,242.478279417,122600.98623
324.869670851,249.071810671,120242.198772
331.704138185,226.025226868,119878.859384
